Annual_Los,Longitude,Latitude,LnArea,Area,LnPerimeter,Perimeter,ShaIndex,Roundness,AreaRatio,Elevation,Lithology,Landform,SoilType,ClimateType,GlaCovered,Continent,Basin,Endorheic,Slope,Curvature,TWI,EleDiff,Permeability,Porosity,Sand,Silt,Clay,LnCatArea,CatArea,LnRecharge,Recharge,CatSlope,R-factor,K-factor,SoilErosion,Temp,Pre,Eva,Wind,Aridity,NDVI,Bare,Cropland,Grass,Tree,Lmp,NTL,Pop,RivOrder,RivSlope,RivRunoff,RivSediment,Flood
0.635,22.172179,44.604221,4.777743449,118.835888,5.324799918,205.367266,5.314378,0.035407,1.728159,59,3,1,8,10,0,2,22,0,19.532638,0.061706,108.318182,320,-1331.93186,8.112731,301.010957,387.931337,311.034332,11.93932654,153173.5,7.161583212,1288.95,5.395576,856.477177,0.029276,1.297271,10.487967,2.621278,-6.416633,0.341365,7023.278464,0.4397,0.00038625,0.555774344,0.071492145,0.256463138,0,6.260195,114.645076,7,0.15998,0.629646,4593.056894,49
1.243151,-97.436488,35.812586,-0.197965691,0.820398,2.237747007,9.372192,2.918933,0.117369,11.423964,298,3,5,53,9,0,5,74,0,4.482955,-0.007935,107.072388,29,-1250,27,414.609756,361.573171,223.817073,3.429759571,30.86922,3.627725864,37.62715,2.066561,2562.520721,0.031754,1.046034,16.204705,2.71466,-9.424431,1.113222,5213.454874,0.387898,0,0.025338448,0.311680672,0.208262635,0.005548,17.332947,66.279818,2,0.005898,0.392897,0,0
1.06383,115.186908,24.767177,0.347769609,1.415906,3.261364117,26.085096,6.184012,0.026149,18.422903,207,8,7,44,9,0,1,43,0,11.796434,0.058456,96.473913,81,-1419.663313,2.581269,408.652174,312.518116,279.123188,4.19339637,66.24741,3.84562676,46.788,7.674629,5248.838869,0.023491,2.035952,18.700597,5.44236,-9.201685,0.330633,12729.73759,0.551829,0,0.272913627,0.147624309,0.388239586,0,0.007914,80.23804,3,0.016399,2.365636,0,33
0.022601,111.019098,29.90665,0.133384257,1.142689,3.029496299,20.68681,5.459143,0.033555,18.103617,470,6,5,4,9,0,1,43,0,22.348596,0.263535,77.569239,118,-1650,12,330.522613,432.346734,237.341709,2.931442255,18.75466,2.798057863,16.41274,14.549206,4256.114733,0.025467,1.022986,14.737402,4.909258,-3.900204,0.353329,10992.33611,0.545932,0,0.040623016,0.32278481,0.618154762,0.156195,0,71.834324,1,0.022037,2.167797,0,0
0.147549397,-85.388676,33.215017,-3.560169667,0.028434,-0.224575827,0.798855,1.33643,0.559896,28.095353,286,8,5,4,9,0,5,73,0,5.384634,0.030823,102.586207,25,-1410,1,514,300,186,1.588985174,4.898775,5.149165754,172.2877,3.602639,4020.963072,0.023703,2.119509,16.694412,3.843324,-21.765268,0.138101,10073.69062,0.568,0,0,0.09,0.651334311,0,4.919374,13.539592,1,0.006489,1.272877,0,0
0.18,-113.681124,49.302136,2.305913249,10.033337,3.702628033,40.553741,3.61163,0.076664,4.0419,1177,3,5,19,19,1,5,71,0,6.111646,0.075816,67.324643,58,-1052,0,249.877888,449.174917,301.029703,6.38058277,590.2716,4.074669267,58.83102,14.676205,274.288254,0.024934,3.993037,2.185266,2.575352,-9.414726,1.60702,7058.764319,0.240477,0.094545743,0.100054109,0.215114846,0.20160652,0,0.524755,0.492153,3,0.021738,0.717721,0,34
0.29863,-89.617393,39.71578,2.740789184,15.499212,4.503362972,90.320366,6.471813,0.023875,5.827416,170,3,13,43,9,0,5,74,0,5.599457,0.104863,101.90411,34,-1413,0,62.242744,659.641161,278.155673,6.542430461,693.9712,3.801641461,44.77462,0.228043,2190.713957,0.035769,9.06867,11.97113,3.300736,-6.751639,0.668465,7373.074849,0.312677,0,0.868360284,0.089094017,0.013572824,0,14.382541,72.782192,3,0.005347,0.722971,0,30
0.986836182,-74.783322,40.340999,-2.993275294,0.050123,0.556612425,1.744752,2.19842,0.206909,34.809489,50,3,9,4,9,0,5,73,0,3.059419,0.000409,109.808237,14,-1413,0,270,519,211,1.799597505,6.047213,4.792875557,120.6478,2.185065,2378.4,0.02589,0.095143,11.782891,3.871423,-21.69453,0.76058,9769.287879,0.500788,0,0.280010823,0.289,0.244448052,0.308738,39.839997,112.069738,2,0.014428,1.595957,0,35
0.020915,113.150445,26.615748,0.229222636,1.257622,2.209552059,9.111634,2.292008,0.190356,7.245127,140,6,1,4,9,0,1,43,0,12.618103,0.087718,105.879371,91,-1410,1,286.513889,425.902778,287.583333,3.566808708,35.40343,3.337586075,28.15109,15.883539,5340.348113,0.027301,0.840591,18.21901,6.379319,-5.765898,0.498978,13046.51377,0.526613,0,0.318974192,0.0991875,0.356070267,0.168142,0,81.398532,1,0.106011,2.122325,0,34
0.042987,111.401717,27.911125,0.509307272,1.664138,3.116240836,22.561408,4.93363,0.041083,13.557413,307,6,3,4,9,0,1,43,0,15.482193,0.186074,87.284014,104,-1520,19,225.464286,449.744898,324.790816,3.343282564,28.31191,2.833975407,17.01296,12.244909,4374.742385,0.029704,28.730233,15.3981,5.16054,-4.127333,0.828297,12390.94989,0.471039,0,0.659094319,0.201659193,0.152666131,0,0.041638,291.464725,3,0.071464,2.554116,335.08627,26
0.268696,76.807213,10.384371,3.014640874,20.38177,4.205396282,67.047162,4.189426,0.056976,3.289565,558,8,5,5,2,0,1,45,0,13.626983,0.194023,86.274241,101,-1410,1,402.94359,283.4,313.546154,5.485526128,241.1758,2.470885478,11.83292,16.823575,6756.821671,0.021252,0.062786,21.728115,9.52268,-17.869717,0.30102,13628.42079,0.631772,0,0.030756408,0.09936646,0.694464911,0.014056,1.036238,201.950267,1,0.023081,3.362388,0,27
0.136566,118.003172,40.254603,1.269485788,3.559022,2.917045334,18.486585,2.764308,0.130866,5.194288,99,9,7,44,26,0,1,43,0,6.654336,0.048627,86.048977,53,-1394.53125,0.94375,529.972973,325.439189,144.486486,4.454109477,85.97955,3.184623867,24.1582,9.483699,2033.006134,0.032151,9.947114,10.011762,2.376537,-5.644129,0.382957,3998.075716,0.274538,0,0.387170932,0.209926335,0.109991621,0.04974,4.969558,158.817623,2,0.064337,0.279085,0,35
0.296296,0.957865,51.91987,-0.21422841,0.807164,2.505360617,12.247975,3.845727,0.067615,15.174085,25,3,9,60,10,0,2,23,0,2.41748,0.005845,65,16,-1348.550447,10.923372,424.619048,333.32381,241.685714,2.571327436,13.08318,2.785555539,16.20882,0.660461,411.608638,0.026214,1.865804,10.242297,2.118979,-4.62524,1.453507,7223.944152,0.50762,0,0.790242817,0.098707483,0.008575476,0,32.660211,351.595081,1,0.022932,0.256226,0,0
0.016,114.514201,2.649221,5.502937551,245.411784,7.257332615,1418.467886,25.542704,0.001533,5.77995,498,3,3,4,1,0,1,52,0,14.881649,0.033827,115.798851,278,-1261.401938,26.537402,323.557117,297.164058,379.273502,7.959895265,2863.773,2.456958034,11.66926,14.812562,12996.88387,0.02191,1.202073,20.886259,12.910491,-12.548686,0.093962,25851.46591,0.713388,0.000859513,0.066229128,0.03459639,0.799549292,1.094017,0.01101,1.270685,1,0.007692,11.991863,657.97261,56
0.208188758,-115.810237,41.062959,-2.861638539,0.057175,0.344195904,1.410855,1.664459,0.360956,24.675931,1900,5,1,115,23,0,5,77,1,9.723847,0.080809,106.376842,50,-1250,27,327.428571,427.142857,245.428571,3.239375856,25.51779,6.101008624,446.3077,7.736869,58.566234,0.032113,0.357016,6.56434,1.256492,-4.43161,0.920721,2495.7559,0.13494,0,0.030702867,0.835555556,0.155087541,0,0.001241,0.035114,1,0.008282,0.028725,0,0
0.35256,114.392696,26.983912,0.194930068,1.215226,3.063160241,21.395064,5.474949,0.033361,17.605826,274,3,3,4,9,0,1,43,0,13.264106,0.068919,84.824944,129,-1520,19,308.098266,403.705202,287.745665,2.860109553,17.46344,2.665179582,14.37053,11.465819,5349.798962,0.024439,1.876629,17.738519,5.376605,-5.516335,0.426476,12844.45399,0.528763,0,0.145985977,0.197926829,0.052353199,0.017867,0.021857,189.137186,1,0.072598,2.206124,103.967532,0
0.432258065,73.13562,40.767574,3.792335615,44.359887,4.150974156,63.495825,2.689336,0.138264,1.431379,897,1,7,32,22,0,1,46,1,10.542001,0.203685,119,137,-1423.590275,10.797903,284.008197,436.916393,279.065574,9.420729328,12341.58,5.628393477,278.2148,29.251471,304.778906,0.03067,6.040616,-0.342527,2.838215,-4.176248,0.557467,3767.263333,0.287592,0.067358072,0.331660825,0.071490392,0.018641902,0,0.5766,32.109083,1,0.007906,0.646867,70.071206,38
0.65483871,25.348453,-27.159776,0.915144475,2.497136,2.989336615,19.872495,3.547533,0.07946,7.958116,1300,9,13,78,5,0,3,12,0,3.004706,0.037573,77.289725,22,-1256.945736,14.206202,760.603015,63.467337,175.834171,9.036075195,8400.741,8.12093061,3364.15,0.577133,1172.040426,0.019615,4.427992,17.406958,1.854447,-8.968102,1.318189,2661.020243,0.234464,0.001739153,0.764888897,0.169382716,0.018554519,0.073756,0.850818,22.621557,3,0.001689,0.020515,0,42
0.241667,76.016758,12.824056,4.065400049,58.288222,5.319606849,204.303544,7.548846,0.017548,3.505057,885,8,7,66,4,0,1,45,0,4.459884,0.004454,104.742438,83,-1410,1,391.877238,267.99659,340.184996,7.691821193,2190.36,3.626421168,37.57809,4.130246,5301.644026,0.021372,5.070435,21.66782,5.63686,-13.891602,0.702699,11853.00007,0.522904,0,0.604586038,0.097139382,0.115898736,0.025352,3.997419,199.062668,3,0.021194,2.875665,45.819032,26
0.234788,102.008234,26.904584,0.087018627,1.090917,2.133266273,8.442397,2.280158,0.19234,7.738809,1951,5,1,99,15,0,1,43,0,10.809843,0.064639,81.808724,93,-1520,19,241.787234,394.968085,363.265957,2.609877863,13.59739,2.522858931,12.46418,17.138514,3433.19621,0.025348,7.749581,15.990316,5.136358,-13.927453,0.401397,6913.418919,0.529606,0,0.187404279,0.304666667,0.072280405,0.090162,0.453726,57.123173,1,0.056053,1.411165,0,0
1.121538,69.482163,22.005479,2.68850041,14.709601,4.261247246,70.898356,5.214717,0.036774,4.819869,12,2,15,8,5,0,1,45,0,2.335608,0.026977,94.596534,14,-1250,9,474.892105,281.555263,243.184211,6.033623008,417.2239,3.345122851,28.36406,0.546278,3208.296513,0.022623,1.606589,26.330694,1.819154,-9.40941,2.218686,2055.392323,0.21472,0,0.88666673,0.133641304,0,0.004737,3.699719,188.047555,3,0.002417,0.242971,0,33
1.335178,112.107689,34.99762,5.400710002,221.563671,6.965343787,1059.279021,20.075028,0.002481,4.780924,206,1,1,37,6,0,1,43,0,18.649642,0.053196,99.701195,579,-1466.662389,16.403256,317.82641,485.790646,196.33934,8.460405462,4723.973,3.059695317,21.32106,15.350296,1468.610845,0.029254,12.425625,12.026714,2.708784,-4.967442,0.294175,4232.850493,0.362637,0,0.436419015,0.266581764,0.261117772,0.90404,1.523987,127.309795,7,0.033196,0.261115,4596.558993,50
0.384615,-101.266352,19.614087,1.710650457,5.532559,3.201524966,24.56997,2.946705,0.115167,4.440977,2001,2,7,95,16,0,5,77,1,8.063578,0.098334,74.302925,78,-1300,12.055777,452.598639,277.897959,269.489796,6.414061562,610.3677,4.70341152,110.3229,9.9965,3842.693295,0.028832,19.664093,14.569871,4.243496,-21.313582,0.272138,5510.173179,0.458531,0,0.272042294,0.102622478,0.330486311,0,4.610371,73.863627,2,0.0268,0.854212,0,66
1.090294438,-97.329281,31.362184,-3.165453548,0.042195,0.145884898,1.157063,1.588982,0.396061,27.42149,207,6,5,99,9,0,5,75,0,3.190291,0.02382,106.15894,16,-1520,19,143,389,468,1.308969914,3.702358,4.474412087,87.743,1.627723,2828.202811,0.030649,1.437729,19.44314,2.950623,-9.589693,1.286029,4679.766337,0.369871,0,0,1,0,0,3.391634,7.054011,1,0.009221,0.314083,0,0
0.035555556,-75.327487,6.76275,1.846483738,6.337496,4.508410003,90.777368,10.172174,0.009664,14.323853,2055,13,5,44,10,0,6,61,0,12.996403,0.166113,103.49,71,-1410,1,379.945652,322.194099,297.928571,4.252094756,70.25242,2.405610885,11.0852,10.893312,8938.146184,0.02653,11.93632,14.567771,9.427117,-5.931389,0.278163,17736.02537,0.647089,0,0.006052919,0.132405914,0.75213254,0,0.213022,28.806855,1,0.033259,7.147909,0,27
0.332,-89.22062,38.071762,-0.095590619,0.908836,2.628002305,13.846082,4.097124,0.059572,15.234958,134,3,13,102,9,0,5,74,0,3.922063,0.012914,110.313034,23,-1413,0,81.685039,680.188976,237.614173,2.867715931,17.59678,2.963306185,19.36188,0.409754,2594.914201,0.037037,20.43923,14.009949,3.538769,-8.012337,0.529887,8207.844854,0.375233,0,0.822334869,0.086544118,0.094765745,0.060815,6.379034,15.079285,1,0.001712,0.950109,0,0
0.021311,-74.655613,41.841983,1.744282567,5.721795,3.578386847,35.815718,4.223792,0.056052,6.259524,439,3,5,7,19,1,5,73,0,15.491448,0.328613,100.192308,110,-1347.418405,12.768098,424.896667,418.403333,156.683333,5.273958586,195.1871,3.529675905,34.11291,12.28448,1560.583949,0.027611,0.236673,7.054309,4.408248,-15.779292,1.025351,13677.49807,0.485727,0,0.00205145,0.109120267,0.888726844,0.000654,2.21207,5.02212,2,0.011007,3.093273,0,39
0.052965,103.594248,29.22351,2.50509466,12.244718,4.401965907,81.611151,6.579156,0.023103,6.665008,471,6,1,4,15,0,1,43,0,24.684313,0.161988,75.166478,332,-1409.952713,14.79231,304.729851,427.507463,267.791045,5.669145135,289.7867,3.164050405,23.66626,25.952859,5279.093564,0.025435,1.649239,13.898581,5.858677,-3.862606,0.404711,12644.42854,0.547772,0,0.12822063,0.201480344,0.124125314,0.182359,0.19824,87.087549,3,0.222221,2.058016,265.170913,34
1.746153846,25.461245,-31.748696,2.463274265,11.743199,3.406781694,30.167998,2.48341,0.162145,2.568976,1054,3,7,109,6,0,3,12,0,2.564034,0.004085,99.061069,39,-1417.001789,19.810018,566.351351,220.567568,213.063063,8.220379957,3715.914,5.757105524,316.4311,5.544997,654.286726,0.017016,1.57062,15.481107,1.542129,-8.100047,0.76763,1984.245719,0.177739,0,0,0,0,0.370518,0.046979,1.710618,4,0.004298,4.708295,0,0
3.217,70.164969,21.805109,1.753951851,5.777389,3.720464842,41.28358,4.845143,0.042598,7.145715,49,6,15,98,5,0,1,45,0,2.478291,-0.004869,102.377049,34,-1250,9,401.372654,367.892761,230.745308,5.087656827,162.0098,3.333704813,28.04204,1.362027,3222.910961,0.027711,25.123592,26.418878,1.907934,-10.651031,1.50667,3096.442154,0.280119,0,0.947398426,0.100436562,0.003325627,0,5.032508,219.615899,3,0.003403,0.258963,0,34
0.17274,79.373339,21.400946,2.761514946,15.823797,3.254251579,25.900223,1.836721,0.296424,1.636789,314,8,15,98,4,0,1,45,0,4.59786,0.03503,72.876617,77,-1410,1,165.574713,436.877395,397.509579,5.146193631,171.7764,2.384678312,10.85557,1.582554,3401.427193,0.025399,3.750897,26.578557,4.164947,-10.55593,0.700412,5099.482391,0.429707,0.007227672,0.56885927,0.060508816,0.067022098,0,2.950752,190.964482,2,0.002734,0.524682,0,27
0.025914,-120.650408,37.98464,-2.972152475,0.051193,0.369786116,1.447425,1.804616,0.307065,28.273739,306,3,1,56,12,0,5,77,0,3.603035,-0.061463,85.916879,19,-1259.848485,11.560606,388.4,391,220.6,1.282767164,3.606606,4.25491431,70.45078,10.761726,970.27619,0.030893,0.475233,15.108376,2.403497,-7.986971,0.772995,3663.356473,0.365281,0,0.419324578,0.551111111,0,0,3.883691,4.324896,1,0.021686,0.312684,0,0
0.5,35.641277,32.619284,-0.531405953,0.587778,1.429212557,4.17541,1.53634,0.423667,7.103716,-108,5,1,98,5,0,1,29,1,12.913586,0.096088,112.895346,78,-1419.595745,14.923759,129.354167,449.75,420.9375,5.5689016,262.146,6.100307069,445.9947,8.01918,379.558859,0.03128,5.954538,18.60497,1.006806,-7.923872,0.852949,2121.514006,0.209142,0.173428396,0.634222713,0.178780488,0,0.327414,29.749839,1194.940249,1,0.019391,0.158061,0,0
1.811111111,21.208102,-29.411472,1.007644003,2.73914,2.307450737,10.048775,1.712778,0.340877,3.668587,800,9,8,78,7,0,3,12,0,2.427064,0.046323,111.984972,18,-1410,1,703.162791,115.5,181.430233,4.594702187,98.95866,3.58705767,36.12762,1.495525,394.380905,0.016576,0.51613,20.112211,0.591731,-8.785491,0.375412,796.092104,0.100581,0.017405226,0.017280622,0.826644767,0.000117807,0,0.000737,0.067111,5,0.026064,0.056668,0,29
1.055,72.117152,21.738992,1.312158735,3.714183,2.822746701,16.822995,2.462446,0.164917,4.529394,25,2,12,46,5,0,1,45,0,2.574641,0.005874,105.386163,26,-1244.611305,8.755059,420.061728,345.45679,234.469136,2.675873368,14.52503,1.363714596,3.910693,0.766063,3390.935484,0.027146,5.848781,27.308631,1.831694,-10.241343,1.164968,2556.928061,0.238,0,0.720329489,0.217062635,0,5.300208,23.113689,626.921919,1,0.002146,0.220991,0,0
0.48505,-89.519688,39.036507,-2.863459172,0.057071,0.56504616,1.759529,2.077701,0.231651,30.830423,170,3,13,102,9,0,5,74,0,4.709362,0.021954,106.803419,23,-1413,0,106.8,690,203.2,0.588095506,1.800556,3.451551402,31.5493,0.818519,2360.526718,0.03164,7.270557,12.970422,3.434936,-7.917599,0.487356,7659.933333,0.422,0,0.607851852,0.512857143,0.218481481,0.007571,6.258626,36.16743,1,0.002742,0.675668,0,0
4.966667,26.959373,46.474405,1.720792687,5.588957,3.318555354,27.62042,3.295793,0.092062,4.941963,137,3,15,46,10,0,2,22,0,1.253418,0.008344,108.28886,14,-1520,19,245.194444,346.145833,408.986111,9.208843552,9985.043,7.488050621,1786.566,8.440198,736.324216,0.030121,1.813536,6.933244,2.67904,-4.430209,0.649512,6813.979849,0.43098,3.88E-05,0.451167167,0.15308746,0.145678962,0.087727,5.010093,104.63664,4,0.001582,0.462852,398.313673,41
0.206818,-1.496816,34.700178,1.130779983,3.098072,3.339784353,28.213042,4.521674,0.04891,9.106644,631,1,7,12,12,0,3,15,0,9.682443,0.044612,118.709783,76,-1180,6,387.763636,353.690909,258.527273,6.896473883,988.782,5.765693798,319.1604,9.954301,524.541366,0.025784,2.519948,13.473396,1.587664,-27.051825,0.34894,3002.69507,0.227592,0.062479542,0.331072626,0.213501144,0.022310397,0.007675,2.777249,68.389308,1,0.010708,0.208861,0,25
0.160845683,-108.184494,43.317552,4.36010628,78.265452,5.354366156,211.529857,6.744996,0.02198,2.702723,1439,3,11,110,8,0,5,74,0,5.317553,0.09543,103.651163,125,-1482.359897,14.754992,403.777099,336.410687,259.758015,9.16434795,9550.492,4.804241512,122.0269,6.325294,106.838152,0.032304,0.981988,5.183438,1.410584,-7.877553,1.368122,1817.103869,0.096203,0.002211566,0.047325636,0.205070783,0.120573074,0.04878,1.094339,3.080534,5,0.005384,0.117467,0,35
0.138,110.671366,28.678325,3.90273331,49.537666,5.665911594,288.851176,11.577144,0.007461,5.83094,100,3,1,34,9,0,1,43,0,22.309448,0.153039,75.058977,199,-1509.387504,19.144716,295.977564,431.123932,272.869124,8.927679937,7537.757,5.0249464,152.1621,13.532247,4825.021345,0.027238,4.550183,16.014009,6.437727,-4.211377,1.125005,12227.80515,0.548592,0,0.30175612,0.178961906,0.373377571,0.073077,0.587203,169.705894,6,0.199036,2.204169,3805.055851,38
0.04232,110.622163,26.436018,1.059039167,2.883599,3.044968909,21.009378,3.490124,0.082095,7.285819,640,3,1,4,9,0,1,43,0,19.547141,0.005671,108.121181,170,-1410,1,365.011111,383.727778,251.511111,5.436554234,229.6495,4.377514972,79.63988,19.288872,5496.381869,0.025174,0.516712,13.889838,6.446594,-4.016783,0.443754,16126.87368,0.569892,0,0.128894545,0.217921053,0.459584073,3.988962,0.000159,42.818905,1,0.032078,2.696514,0,30
0.34516129,-75.18627,6.265081,3.993596283,54.249636,6.480242257,652.12891,24.976415,0.001603,12.02089,1881,13,7,44,10,0,6,61,0,9.928432,0.110563,102.703571,88,-1410,1,326.73911,329.569602,343.741004,7.004862933,1101.979,3.01126649,20.31311,13.265823,8739.403812,0.024099,10.983485,15.515454,9.476296,-12.248558,0.381339,19040.99692,0.659341,0,0,0,0,0,18.080514,293.313821,2,0.156256,0.290793,27.466031,26
0.066902,100.184461,25.399455,0.590576104,1.805028,2.399764525,11.020581,2.313969,0.18676,6.105489,1780,3,3,1,16,0,1,43,0,12.868014,0.065279,102.874364,87,-1520,19,313.067568,420.689189,266.459459,3.330375338,27.94883,2.739799483,15.48388,16.499861,2534.37769,0.022671,0.35444,14.112736,4.607464,-12.529179,1.021997,6488.841798,0.464252,0,0.427979462,0.170381356,0.048640022,0.062011,0.533417,253.183439,1,0.023643,1.306076,0,0
0.159754,107.630039,30.86976,0.73679797,2.089235,3.287166087,26.766901,5.223956,0.036644,12.811821,419,5,1,4,15,0,1,43,0,11.343872,0.062946,78.714039,77,-1520,19,235.535948,485.071895,279.503268,3.508514582,33.39862,2.771716467,15.98605,14.243876,4759.48172,0.026472,8.732129,16.428212,5.958119,-4.630969,0.511985,11663.39528,0.480774,0,0.425583756,0.17747331,0.185356433,0,0.000527,279.469657,1,0.00572,1.448699,0,33
0.112247,117.581594,36.423415,2.658754139,14.278489,4.251494696,70.210277,5.241488,0.036399,4.917206,222,9,7,44,15,0,1,43,0,6.764104,0.010578,82.787705,77,-1400.449957,2.82319,369.178862,401.775068,229.02168,5.332335628,206.9207,2.673581592,14.49178,9.979204,2272.947726,0.03225,20.551306,11.824302,2.55796,-5.403942,0.525552,4804.832126,0.27181,0,0.65535334,0.190430784,0.014354241,0.153602,3.235401,226.562019,4,0.034155,0.332611,0,36
0.634615385,27.331986,-31.498661,1.210262483,3.354365,2.609240478,13.588726,2.092997,0.228277,4.051058,1256,3,11,102,10,0,3,12,0,2.48649,0.006277,90.038143,28,-1520,19,479.623762,275.336634,245.118812,5.456494358,234.2747,4.246231825,69.84174,6.532854,1317.595543,0.018263,1.985214,13.130732,2.928556,-8.417847,1.123994,3429.811088,0.284701,0,0,0,0,0.000349,0.580423,39.116799,3,0.003835,0.389611,0,0
0.191059,109.371074,29.336826,0.911467921,2.487972,3.4379363,31.122664,5.566075,0.032278,12.50925,425,5,1,4,15,0,1,43,0,19.143025,0.221913,110.582403,153,-1520,19,200.585284,484.635452,314.618729,5.086276947,161.7864,4.174809027,65.02742,16.510108,4178.054083,0.028957,1.864739,13.983512,6.361691,-3.473752,0.591627,13322.10769,0.53734,0,0.443734561,0.152424242,0.249297312,0.586628,0.24102,164.914311,4,0.002239,2.289354,126.437892,37
0.798502264,-95.229495,35.616488,3.212618851,24.844064,5.236528629,188.016294,10.640921,0.008832,7.567856,149,1,7,4,9,0,5,74,0,5.003561,0.095719,99,70,-1184.509038,10.686142,270.686747,539.463186,189.812584,8.11619758,3348.265,4.903579268,134.7713,1.902494,2846.728414,0.035187,2.021166,16.2544,3.412977,-9.640286,0.812152,6490.241984,0.406772,0.00027611,0.089213818,0.072245703,0.135321232,0.032391,18.298761,141.808885,7,0.005341,0.773389,442.707362,30
0.205833,81.799044,20.301795,3.657544322,38.766029,4.739390786,114.364508,5.181562,0.037246,2.950122,415,9,11,57,4,0,1,45,0,3.80694,0.017159,92.6,89,-1410,1,403.867107,254.688973,341.3459,6.274003542,530.5974,2.616458898,13.68717,3.070274,4214.821711,0.027116,0.528353,25.245519,4.504848,-19.609711,0.814277,6420.713197,0.410164,0,0.59954502,0.36636005,0.119984515,0,1.008054,99.409094,1,0.004097,0.882178,0,31
